doyfrac,doy,timefrac,site,chl_rfu,chl,cond,nLF cond,odo_sat,odo_satlocal,odo,salinity,spcond,pc_rfu,pc,tds,wiper,ph,ph_mv,temp,battery,cablepower
172.41,172,0.41,Green Valley 2019 - Site 3643,0.06,13.41,176.7,191.2,106.7,106.7,9.44,0.09,189.9,0.45,3,123,1.201,9.12,-184,21.353,2.73,1.6
172.42,172,0.42,Green Valley 2019 - Site 3644,0.06,13.42,174.6,188.3,108.2,108.2,9.55,0.09,187.1,0.89,3.44,122,1.202,9.21,-189.6,21.498,2.73,1.6
172.43,172,0.43,Green Valley 2019 - Site 3645,0.08,13.49,174.4,188.1,109.5,109.5,9.66,0.09,186.9,1.09,3.65,121,1.198,9.25,-191.5,21.503,2.73,1.6
172.44,172,0.44,Green Valley 2019 - Site 3646,0.08,13.5,175,188.3,110.1,110.1,9.7,0.09,187.2,1.08,3.63,122,1.198,9.27,-193.2,21.605,2.73,1.6
172.45,172,0.45,Green Valley 2019 - Site 3647,0.12,13.67,174.7,187.8,110.9,110.9,9.76,0.09,186.7,1.65,4.21,121,1.196,9.26,-192.6,21.637,2.73,1.6
172.46,172,0.46,Green Valley 2019 - Site 3648,0.1,13.58,174.4,187.3,111.7,111.7,9.83,0.09,186.2,1.24,3.8,121,1.193,9.29,-194.3,21.674,2.73,1.6
172.47,172,0.47,Green Valley 2019 - Site 3649,0.12,13.68,174.9,188.1,112,112,9.86,0.09,186.9,1.29,3.84,122,1.198,9.24,-191.3,21.615,2.73,1.6
172.48,172,0.48,Green Valley 2019 - Site 3650,0.14,13.75,174.9,188.4,111.8,111.8,9.86,0.09,187.2,1.16,3.72,122,1.208,9.22,-190.1,21.557,2.73,1.6
172.49,172,0.49,Green Valley 2019 - Site 3651,0.1,13.59,175.2,189,111.4,111.4,9.83,0.09,187.8,1.01,3.57,122,1.203,9.2,-189,21.487,2.73,1.6
172.5,172,0.5,Green Valley 2019 - Site 3652,0.11,13.63,174.5,188.2,111.9,111.9,9.88,0.09,187,1.18,3.74,122,1.202,9.21,-189.2,21.48,2.73,1.6
172.51,172,0.51,Green Valley 2019 - Site 3653,0.12,13.68,173.7,187.2,112.9,112.9,9.96,0.09,186,1.46,4.01,121,1.201,9.26,-192.4,21.545,2.73,1.6
172.52,172,0.52,Green Valley 2019 - Site 3654,0.11,13.63,174.2,187.8,113.1,113.1,9.98,0.09,186.6,1.29,3.85,121,1.199,9.22,-190.2,21.515,2.73,1.6
172.53,172,0.53,Green Valley 2019 - Site 3655,0.11,13.61,174.6,188.5,112.6,112.6,9.94,0.09,187.3,1.24,3.79,122,1.194,9.18,-187.7,21.463,2.73,1.6
172.54,172,0.54,Green Valley 2019 - Site 3656,0.07,13.48,174.7,188.6,112.5,112.5,9.93,0.09,187.4,1.13,3.68,122,1.193,9.19,-188,21.471,2.73,1.6
172.55,172,0.55,Green Valley 2019 - Site 3657,0.13,13.73,175.3,189.3,112.1,112.1,9.9,0.09,188.1,0.91,3.47,122,1.197,9.16,-186.5,21.448,2.73,1.6
172.56,172,0.56,Green Valley 2019 - Site 3658,0.1,13.58,175.6,189.6,111.9,111.9,9.88,0.09,188.4,0.71,3.27,122,1.202,9.18,-187.3,21.454,2.73,1.6
172.57,172,0.57,Green Valley 2019 - Site 3659,0.07,13.48,175.9,189.9,111.7,111.7,9.86,0.09,188.7,0.71,3.27,123,1.21,9.18,-187.3,21.472,2.73,1.6
172.58,172,0.58,Green Valley 2019 - Site 3660,0.01,13.24,176.3,190.1,111.6,111.6,9.84,0.09,188.9,0.6,3.16,123,1.204,9.17,-187.2,21.512,2.72,1.6
172.59,172,0.59,Green Valley 2019 - Site 3661,0.02,13.26,177,190.7,111.5,111.5,9.83,0.09,189.5,0.18,2.73,123,1.197,9.16,-186.3,21.553,2.72,1.6
172.6,172,0.6,Green Valley 2019 - Site 3662,0.03,13.32,177.4,191,111.3,111.3,9.81,0.09,189.8,0.37,2.93,123,1.194,9.17,-186.9,21.589,2.72,1.6
172.61,172,0.61,Green Valley 2019 - Site 3663,0.01,13.22,178.4,191.9,111,111,9.77,0.09,190.7,0.14,2.7,124,1.198,9.15,-185.9,21.618,2.73,1.6
172.63,172,0.63,Green Valley 2019 - Site 3664,-0.05,13,179.1,192.3,110.7,110.7,9.73,0.09,191.1,0,2.56,124,1.207,9.14,-185.1,21.696,2.72,1.6
172.64,172,0.64,Green Valley 2019 - Site 3665,-0.03,13.06,178.9,191.8,111.1,111.1,9.75,0.09,190.7,-0.03,2.53,124,1.211,9.18,-187.8,21.782,2.72,1.6
172.65,172,0.65,Green Valley 2019 - Site 3666,0.04,13.35,178.5,191.3,111.5,111.5,9.78,0.09,190.2,0.14,2.69,124,1.212,9.2,-189.1,21.793,2.72,1.6
172.66,172,0.66,Green Valley 2019 - Site 3667,0.03,13.3,178.6,191.1,112,112,9.81,0.09,190,0.51,3.07,123,1.203,9.22,-190.2,21.858,2.73,1.6
172.67,172,0.67,Green Valley 2019 - Site 3668,-0.03,13.07,179.2,191.4,112.2,112.2,9.82,0.09,190.3,0.35,2.91,124,1.194,9.22,-190.5,21.943,2.72,1.6
172.68,172,0.68,Green Valley 2019 - Site 3669,-0.09,12.84,180.9,192.3,112.4,112.4,9.79,0.09,191.2,-0.18,2.38,124,1.196,9.19,-188.4,22.166,2.72,1.6
172.69,172,0.69,Green Valley 2019 - Site 3670,-0.03,13.08,179.9,191.1,112.7,112.7,9.81,0.09,190.1,0.02,2.58,124,1.201,9.24,-191.3,22.194,2.72,1.6
172.7,172,0.7,Green Valley 2019 - Site 3671,0,13.18,178.9,189.7,113.3,113.3,9.85,0.09,188.8,0.61,3.16,123,1.195,9.28,-193.8,22.271,2.72,1.6
172.71,172,0.71,Green Valley 2019 - Site 3672,0.05,13.41,177.6,187.1,115.4,115.4,9.98,0.09,186.3,1.16,3.72,121,1.208,9.4,-201.6,22.558,2.72,1.6
172.72,172,0.72,Green Valley 2019 - Site 3673,0.09,13.55,177.1,187.1,116.6,116.6,10.11,0.09,186.2,1.27,3.83,121,1.208,9.38,-200.3,22.431,2.72,1.6
172.73,172,0.73,Green Valley 2019 - Site 3674,0.13,13.7,177.3,187.3,117.4,117.4,10.17,0.09,186.4,1.39,3.94,121,1.208,9.38,-200.3,22.432,2.72,1.6
172.74,172,0.74,Green Valley 2019 - Site 3675,0.11,13.62,176.8,186.8,118.5,118.5,10.27,0.09,185.9,1.4,3.96,121,1.208,9.4,-201.5,22.447,2.72,1.6
172.75,172,0.75,Green Valley 2019 - Site 3676,0.15,13.79,176.9,186.8,119.4,119.4,10.34,0.09,185.9,1.62,4.18,121,1.208,9.4,-201.3,22.468,2.72,1.6
172.76,172,0.76,Green Valley 2019 - Site 3677,0.15,13.77,176.9,186.7,120,120,10.39,0.09,185.8,1.48,4.04,121,1.207,9.39,-200.8,22.489,2.72,1.6
172.77,172,0.77,Green Valley 2019 - Site 3678,0.19,13.97,176.9,186.7,120.6,120.6,10.44,0.09,185.8,1.5,4.06,121,1.205,9.4,-201.2,22.496,2.72,1.6
172.78,172,0.78,Green Valley 2019 - Site 3679,0.11,13.64,176.6,186.2,121.2,121.2,10.49,0.09,185.4,1.94,4.5,120,1.201,9.42,-202.4,22.533,2.72,1.6
172.79,172,0.79,Green Valley 2019 - Site 3680,0.15,13.78,176.8,186.5,121.6,121.6,10.53,0.09,185.7,1.7,4.26,121,1.199,9.4,-201.4,22.506,2.72,1.6
172.8,172,0.8,Green Valley 2019 - Site 3681,0.08,13.52,178.1,187.7,121.9,121.9,10.54,0.09,186.8,1.56,4.12,121,1.194,9.36,-198.9,22.558,2.72,1.6
172.81,172,0.81,Green Valley 2019 - Site 3682,0.04,13.34,179.7,189.2,120.9,120.9,10.44,0.09,188.4,1.12,3.67,122,1.193,9.29,-194.6,22.597,2.72,1.6
172.82,172,0.82,Green Valley 2019 - Site 3683,0.08,13.5,179,188.5,120.9,120.9,10.45,0.09,187.6,1.36,3.92,122,1.2,9.32,-196.6,22.594,2.72,1.6
172.83,172,0.83,Green Valley 2019 - Site 3684,0.07,13.48,178.9,188.4,121.1,121.1,10.46,0.09,187.6,1.04,3.6,122,1.208,9.32,-196.5,22.591,2.72,1.6
172.84,172,0.84,Green Valley 2019 - Site 3685,0.08,13.49,178.6,188.2,121.1,121.1,10.47,0.09,187.4,1.17,3.72,122,1.209,9.32,-196.7,22.562,2.72,1.6
172.85,172,0.85,Green Valley 2019 - Site 3686,0.11,13.64,178.2,187.8,121.4,121.4,10.5,0.09,186.9,1.45,4,121,1.198,9.34,-197.7,22.552,2.72,1.6
172.86,172,0.86,Green Valley 2019 - Site 3687,0.13,13.73,178,187.6,121.6,121.6,10.52,0.09,186.8,1.6,4.16,121,1.194,9.36,-198.9,22.534,2.72,1.6
172.88,172,0.88,Green Valley 2019 - Site 3688,0.16,13.85,177.8,187.5,121.9,121.9,10.55,0.09,186.6,1.59,4.14,121,1.194,9.35,-198.4,22.54,2.72,1.6
172.89,172,0.89,Green Valley 2019 - Site 3689,0.24,14.14,177.7,187.6,122,122,10.56,0.09,186.7,1.42,3.98,121,1.201,9.34,-197.9,22.483,2.72,1.6
172.9,172,0.9,Green Valley 2019 - Site 3690,0.14,13.77,177.8,187.7,121.9,121.9,10.56,0.09,186.8,1.28,3.83,121,1.193,9.33,-197.2,22.47,2.72,1.6
172.91,172,0.91,Green Valley 2019 - Site 3691,0.21,14.05,177.5,187.5,121.9,121.9,10.57,0.09,186.6,1.59,4.15,121,1.197,9.33,-196.8,22.422,2.72,1.6
172.92,172,0.92,Green Valley 2019 - Site 3692,0.18,13.92,177.3,187.4,121.9,121.9,10.57,0.09,186.5,1.61,4.17,121,1.212,9.34,-197.5,22.396,2.72,1.6
172.93,172,0.93,Green Valley 2019 - Site 3693,0.22,14.09,176.9,187.1,122,122,10.58,0.09,186.2,1.74,4.3,121,1.201,9.35,-198.3,22.392,2.72,1.6
172.94,172,0.94,Green Valley 2019 - Site 3694,0.35,14.58,176.9,187.1,122,122,10.58,0.09,186.2,1.76,4.31,121,1.198,9.34,-197.7,22.367,2.72,1.6
172.95,172,0.95,Green Valley 2019 - Site 3695,0.22,14.07,176.9,187.1,122.1,122.1,10.6,0.09,186.2,1.73,4.29,121,1.21,9.36,-199,22.386,2.72,1.6
172.96,172,0.96,Green Valley 2019 - Site 3696,0.25,14.19,176.8,187.1,122.1,122.1,10.6,0.09,186.2,2.04,4.6,121,1.211,9.35,-198.3,22.366,2.72,1.6
172.97,172,0.97,Green Valley 2019 - Site 3697,0.24,14.15,177,187.2,122.1,122.1,10.59,0.09,186.3,2.06,4.61,121,1.21,9.38,-199.9,22.382,2.72,1.6
172.98,172,0.98,Green Valley 2019 - Site 3698,0.28,14.32,177,187.2,122.1,122.1,10.59,0.09,186.3,1.96,4.52,121,1.208,9.38,-200,22.378,2.72,1.6
172.99,172,0.99,Green Valley 2019 - Site 3699,0.22,14.06,177,187.3,122.1,122.1,10.59,0.09,186.4,2.18,4.73,121,1.208,9.36,-199,22.373,2.72,1.6
173,173,0,Green Valley 2019 - Site 3700,0.27,14.29,177,187.3,122,122,10.59,0.09,186.4,1.93,4.48,121,1.208,9.38,-199.8,22.37,2.72,1.6
173.01,173,0.01,Green Valley 2019 - Site 3701,0.26,14.25,176.8,187.1,121.9,121.9,10.59,0.09,186.2,1.76,4.31,121,1.208,9.36,-199.1,22.344,2.72,1.6
173.02,173,0.02,Green Valley 2019 - Site 3702,0.23,14.13,176.5,186.9,121.9,121.9,10.59,0.09,186,2.37,4.92,121,1.205,9.34,-197.9,22.337,2.72,1.6
173.03,173,0.03,Green Valley 2019 - Site 3703,0.22,14.08,176.4,186.9,121.9,121.9,10.59,0.09,185.9,1.71,4.27,121,1.199,9.34,-197.9,22.324,2.72,1.6
173.04,173,0.04,Green Valley 2019 - Site 3704,0.21,14.05,176.3,186.9,121.8,121.8,10.59,0.09,185.9,1.95,4.51,121,1.201,9.35,-198.4,22.281,2.72,1.6
173.05,173,0.05,Green Valley 2019 - Site 3705,0.3,14.4,176.2,186.8,121.8,121.8,10.59,0.09,185.8,2.27,4.83,121,1.199,9.33,-196.7,22.275,2.72,1.6
173.06,173,0.06,Green Valley 2019 - Site 3706,0.3,14.38,175.4,186.1,121.8,121.8,10.6,0.09,185.1,2.72,5.28,120,1.198,9.34,-197.7,22.25,2.72,1.6
173.07,173,0.07,Green Valley 2019 - Site 3707,0.41,14.83,172.8,183.4,122.5,122.5,10.66,0.09,182.5,4.09,6.65,119,1.198,9.42,-202.2,22.223,2.72,1.6
173.08,173,0.08,Green Valley 2019 - Site 3708,0.38,14.71,173.1,183.7,122.8,122.8,10.69,0.09,182.8,2.78,5.33,119,1.197,9.42,-202.1,22.225,2.72,1.6
173.09,173,0.09,Green Valley 2019 - Site 3709,0.35,14.59,172.9,183.6,122.9,122.9,10.7,0.09,182.6,4.04,6.59,119,1.195,9.42,-202.4,22.214,2.72,1.6
173.1,173,0.1,Green Valley 2019 - Site 3710,0.41,14.82,172.7,183.4,123,123,10.71,0.09,182.4,4.05,6.61,119,1.202,9.44,-203.3,22.208,2.72,1.6
173.11,173,0.11,Green Valley 2019 - Site 3711,0.49,15.14,172.4,183.1,123.1,123.1,10.71,0.09,182.2,4.03,6.58,118,1.209,9.46,-204.9,22.202,2.72,1.6
173.13,173,0.13,Green Valley 2019 - Site 3712,0.42,14.85,172.4,183.1,123.2,123.2,10.72,0.09,182.1,4.73,7.29,118,1.205,9.47,-205.3,22.207,2.72,1.6
173.14,173,0.14,Green Valley 2019 - Site 3713,0.44,14.94,172.5,183.2,123.2,123.2,10.73,0.09,182.2,4.34,6.89,118,1.2,9.46,-204.5,22.208,2.72,1.6
173.15,173,0.15,Green Valley 2019 - Site 3714,0.67,15.86,172.6,183.3,123.2,123.2,10.73,0.09,182.4,5.67,8.22,119,1.197,9.45,-204.2,22.201,2.72,1.6
173.16,173,0.16,Green Valley 2019 - Site 3715,0.52,15.27,172.7,183.4,123.1,123.1,10.72,0.09,182.5,3.54,6.1,119,1.194,9.46,-204.5,22.194,2.72,1.6
173.17,173,0.17,Green Valley 2019 - Site 3716,0.37,14.68,172.6,183.4,123.1,123.1,10.72,0.09,182.4,3.5,6.06,119,1.198,9.46,-204.6,22.188,2.71,1.6
173.18,173,0.18,Green Valley 2019 - Site 3717,0.37,14.66,172.7,183.5,123.1,123.1,10.72,0.09,182.5,3.33,5.88,119,1.206,9.45,-204.3,22.186,2.72,1.6
173.19,173,0.19,Green Valley 2019 - Site 3718,0.47,15.09,172.6,183.4,123,123,10.71,0.09,182.5,4.42,6.98,119,1.2,9.46,-204.6,22.176,2.71,1.6
173.2,173,0.2,Green Valley 2019 - Site 3719,0.42,14.86,172.7,183.5,122.9,122.9,10.71,0.09,182.5,3.79,6.34,119,1.198,9.45,-204.5,22.174,2.71,1.6
173.21,173,0.21,Green Valley 2019 - Site 3720,0.52,15.27,172.5,183.4,122.9,122.9,10.71,0.09,182.4,3.99,6.55,119,1.193,9.45,-204.2,22.165,2.71,1.6
173.22,173,0.22,Green Valley 2019 - Site 3721,0.44,14.95,172.6,183.4,122.8,122.8,10.7,0.09,182.4,4.04,6.6,119,1.197,9.45,-204.2,22.163,2.71,1.6
173.23,173,0.23,Green Valley 2019 - Site 3722,0.34,14.55,172.5,183.4,122.7,122.7,10.69,0.09,182.4,4.01,6.57,119,1.199,9.44,-203.5,22.153,2.71,1.6
173.24,173,0.24,Green Valley 2019 - Site 3723,0.43,14.89,172.6,183.5,122.7,122.7,10.69,0.09,182.5,4,6.55,119,1.2,9.39,-200.4,22.157,2.71,1.6
173.25,173,0.25,Green Valley 2019 - Site 3724,0.42,14.88,172.4,183.4,122.5,122.5,10.68,0.09,182.4,4.58,7.14,119,1.202,9.41,-201.4,22.126,2.71,1.6
173.26,173,0.26,Green Valley 2019 - Site 3725,0.42,14.87,172.4,183.3,122.5,122.5,10.68,0.09,182.4,4.15,6.71,119,1.206,9.4,-201.3,22.138,2.71,1.6
173.27,173,0.27,Green Valley 2019 - Site 3726,0.57,15.46,172.3,183.3,122.4,122.4,10.67,0.09,182.3,3.91,6.47,119,1.208,9.41,-201.5,22.127,2.71,1.6
173.28,173,0.28,Green Valley 2019 - Site 3727,0.52,15.27,172.1,183,122.4,122.4,10.67,0.09,182.1,3.41,5.96,118,1.212,9.38,-200.2,22.124,2.71,1.6
173.29,173,0.29,Green Valley 2019 - Site 3728,0.59,15.56,172.2,183.1,122.3,122.3,10.67,0.09,182.2,4.13,6.68,118,1.203,9.4,-201,22.124,2.71,1.6
173.3,173,0.3,Green Valley 2019 - Site 3729,0.46,15.05,171.9,182.9,122.3,122.3,10.67,0.09,181.9,4.26,6.82,118,1.196,9.42,-202.1,22.116,2.71,1.6
173.31,173,0.31,Green Valley 2019 - Site 3730,0.48,15.12,171.9,182.9,122.3,122.3,10.67,0.09,182,4.74,7.29,118,1.203,9.42,-202.5,22.119,2.71,1.6
173.32,173,0.32,Green Valley 2019 - Site 3731,0.43,14.9,171.9,182.9,122.2,122.2,10.66,0.09,182,5.44,8,118,1.198,9.42,-202.5,22.111,2.71,1.6
173.33,173,0.33,Green Valley 2019 - Site 3732,0.47,15.09,172,183,122.2,122.2,10.66,0.09,182,4.46,7.01,118,1.195,9.42,-202.5,22.114,2.71,1.6
173.34,173,0.34,Green Valley 2019 - Site 3733,0.52,15.27,172,183,122.1,122.1,10.65,0.09,182,4.64,7.19,118,1.201,9.41,-201.4,22.112,2.71,1.6
173.35,173,0.35,Green Valley 2019 - Site 3734,0.52,15.28,171.9,182.9,122,122,10.64,0.09,181.9,5.18,7.74,118,1.201,9.4,-201.4,22.101,2.71,1.6
173.36,173,0.36,Green Valley 2019 - Site 3735,0.62,15.67,171.5,182.6,121.8,121.8,10.63,0.09,181.6,6.18,8.73,118,1.205,9.42,-202.5,22.084,2.71,1.6
173.38,173,0.38,Green Valley 2019 - Site 3736,0.54,15.36,171.6,182.7,121.6,121.6,10.61,0.09,181.7,4.26,6.82,118,1.211,9.43,-202.8,22.081,2.71,1.6
173.39,173,0.39,Green Valley 2019 - Site 3737,0.54,15.34,171.5,182.7,121.5,121.5,10.61,0.09,181.7,5.21,7.77,118,1.201,9.43,-202.8,22.064,2.71,1.6
173.4,173,0.4,Green Valley 2019 - Site 3738,0.53,15.31,171.6,182.8,121.6,121.6,10.61,0.09,181.8,4.47,7.02,118,1.204,9.37,-199.3,22.071,2.71,1.6
173.41,173,0.41,Green Valley 2019 - Site 3739,0.44,14.96,171.6,182.8,121.6,121.6,10.62,0.09,181.8,6.02,8.58,118,1.193,9.4,-201.4,22.076,2.71,1.6
173.42,173,0.42,Green Valley 2019 - Site 3740,0.54,15.33,171.6,182.7,121.8,121.8,10.63,0.09,181.7,4.76,7.31,118,1.194,9.4,-201.2,22.089,2.71,1.6
173.43,173,0.43,Green Valley 2019 - Site 3741,0.58,15.5,171.6,182.5,122.3,122.3,10.66,0.09,181.6,4.72,7.28,118,1.201,9.44,-203.6,22.133,2.71,1.6
173.44,173,0.44,Green Valley 2019 - Site 3742,0.57,15.49,171.4,182.2,123,123,10.71,0.09,181.3,3.9,6.46,118,1.203,9.46,-205,22.166,2.71,1.6
173.45,173,0.45,Green Valley 2019 - Site 3743,0.59,15.55,171.3,182,123.5,123.5,10.76,0.09,181.1,6.95,9.51,118,1.193,9.48,-206.1,22.18,2.71,1.6
173.46,173,0.46,Green Valley 2019 - Site 3744,0.51,15.22,171.3,181.9,123.7,123.7,10.77,0.08,180.9,5.02,7.57,118,1.199,9.46,-205.1,22.201,2.71,1.6
173.47,173,0.47,Green Valley 2019 - Site 3745,0.51,15.22,171.3,181.7,124.3,124.3,10.81,0.08,180.7,5.36,7.92,117,1.194,9.49,-206.4,22.261,2.71,1.6
173.48,173,0.48,Green Valley 2019 - Site 3746,0.52,15.27,171.3,181.7,124.4,124.4,10.82,0.08,180.8,5.55,8.1,118,1.197,9.45,-204.3,22.25,2.71,1.6
173.49,173,0.49,Green Valley 2019 - Site 3747,0.44,14.93,171.5,181.9,124.4,124.4,10.82,0.09,181,5.27,7.83,118,1.208,9.45,-204.1,22.252,2.71,1.6
173.5,173,0.5,Green Valley 2019 - Site 3748,0.49,15.16,171.7,182,124.7,124.7,10.84,0.09,181.1,5.07,7.62,118,1.207,9.47,-205.1,22.277,2.71,1.6
173.51,173,0.51,Green Valley 2019 - Site 3749,0.51,15.22,171.9,182.3,124.9,124.9,10.86,0.09,181.3,4.46,7.02,118,1.196,9.46,-205,22.27,2.71,1.6
173.52,173,0.52,Green Valley 2019 - Site 3750,0.52,15.26,172.1,182,125.3,125.3,10.87,0.09,181.2,5.05,7.6,118,1.202,9.46,-205.1,22.376,2.71,1.6
173.53,173,0.53,Green Valley 2019 - Site 3751,0.53,15.3,172.2,182.2,125.4,125.4,10.88,0.09,181.3,4.09,6.65,118,1.202,9.47,-205.4,22.374,2.71,1.6
173.54,173,0.54,Green Valley 2019 - Site 3752,0.51,15.23,172.3,182.4,125.6,125.6,10.91,0.09,181.5,5.46,8.02,118,1.193,9.47,-205.2,22.358,2.71,1.6
173.55,173,0.55,Green Valley 2019 - Site 3753,0.5,15.19,172.5,182.3,126.1,126.1,10.93,0.09,181.5,4.96,7.51,118,1.211,9.47,-205.5,22.426,2.71,1.6
173.56,173,0.56,Green Valley 2019 - Site 3754,0.47,15.08,172.9,182.3,126.6,126.6,10.96,0.09,181.4,4.83,7.38,118,1.203,9.5,-207.6,22.529,2.71,1.6
173.57,173,0.57,Green Valley 2019 - Site 3755,0.45,15,173.3,182,127.7,127.7,11.01,0.09,181.3,4.83,7.38,118,1.197,9.53,-209.5,22.704,2.71,1.6
173.58,173,0.58,Green Valley 2019 - Site 3756,0.59,15.55,173.3,182.3,128.6,128.6,11.1,0.09,181.5,5.37,7.92,118,1.198,9.56,-210.8,22.641,2.71,1.6
173.59,173,0.59,Green Valley 2019 - Site 3757,0.57,15.49,173.1,182,129.2,129.2,11.16,0.09,181.2,4.97,7.53,118,1.206,9.56,-211.2,22.648,2.71,1.6
173.6,173,0.6,Green Valley 2019 - Site 3758,0.59,15.55,174.5,182.4,130.2,130.2,11.17,0.09,181.7,4.64,7.2,118,1.209,9.6,-213.7,22.941,2.71,1.6
173.61,173,0.61,Green Valley 2019 - Site 3759,0.6,15.6,175.3,182.5,131.5,131.5,11.25,0.09,181.9,5.16,7.72,118,1.211,9.61,-214.2,23.106,2.71,1.6
173.63,173,0.63,Green Valley 2019 - Site 3760,0.58,15.53,175.5,182.4,132.3,132.3,11.3,0.09,181.8,4.91,7.47,118,1.204,9.62,-214.9,23.19,2.71,1.6
173.64,173,0.64,Green Valley 2019 - Site 3761,0.59,15.54,175.7,182.5,133.2,133.2,11.37,0.09,181.9,4.92,7.48,118,1.2,9.6,-214,23.229,2.71,1.6
173.65,173,0.65,Green Valley 2019 - Site 3762,0.58,15.52,175.5,182.3,133.9,133.9,11.43,0.09,181.7,4.63,7.18,118,1.196,9.62,-215.2,23.214,2.71,1.6
173.66,173,0.66,Green Valley 2019 - Site 3763,0.53,15.33,175,182.2,134.3,134.3,11.5,0.09,181.5,4.57,7.12,118,1.199,9.62,-215.1,23.111,2.71,1.6
173.67,173,0.67,Green Valley 2019 - Site 3764,0.53,15.3,174.9,182,134.2,134.2,11.48,0.09,181.4,5.39,7.95,118,1.206,9.6,-213.8,23.126,2.71,1.6
173.68,173,0.68,Green Valley 2019 - Site 3765,0.43,14.92,174.4,181.9,134,134,11.49,0.09,181.3,6.09,8.65,118,1.209,9.58,-212.7,23.018,2.71,1.6
173.69,173,0.69,Green Valley 2019 - Site 3766,0.42,14.88,173.9,181.9,133.8,133.8,11.49,0.09,181.2,5.58,8.14,118,1.213,9.57,-212,22.884,2.71,1.6
173.7,173,0.7,Green Valley 2019 - Site 3767,0.47,15.08,174.5,182.4,133.9,133.9,11.49,0.09,181.7,5.21,7.77,118,1.205,9.59,-213.2,22.932,2.71,1.6
173.71,173,0.71,Green Valley 2019 - Site 3768,0.45,14.98,174.3,182.1,134.6,134.6,11.56,0.09,181.4,5.25,7.81,118,1.195,9.61,-214.5,22.941,2.71,1.6
173.72,173,0.72,Green Valley 2019 - Site 3769,0.27,14.26,173.9,182.1,133.9,133.9,11.52,0.09,181.4,3.12,5.68,118,1.198,9.55,-210.3,22.822,2.71,1.6
173.73,173,0.73,Green Valley 2019 - Site 3770,0.29,14.36,173.7,181.8,133.7,133.7,11.5,0.08,181.1,3.47,6.03,118,1.206,9.58,-212.2,22.864,2.71,1.6
173.74,173,0.74,Green Valley 2019 - Site 3771,0.22,14.09,171.6,180.6,132.9,132.9,11.48,0.08,179.8,3.14,5.7,117,1.202,9.47,-205.6,22.624,2.71,1.6
173.75,173,0.75,Green Valley 2019 - Site 3772,0.23,14.13,170.7,179.9,131.6,131.6,11.38,0.08,179.1,3.48,6.04,116,1.198,9.49,-206.6,22.552,2.71,1.6
173.76,173,0.76,Green Valley 2019 - Site 3773,0.25,14.18,170.5,179.4,131.4,131.4,11.35,0.08,178.6,2.42,4.98,116,1.193,9.51,-208.1,22.614,2.71,1.6
173.77,173,0.77,Green Valley 2019 - Site 3774,0.31,14.43,171.8,180.2,132,132,11.36,0.08,179.4,3.98,6.53,117,1.196,9.59,-212.7,22.784,2.7,1.6
173.78,173,0.78,Green Valley 2019 - Site 3775,0.43,14.92,173,180.3,133.8,133.8,11.47,0.08,179.7,4.01,6.57,117,1.203,9.67,-217.9,23.057,2.71,1.6
173.79,173,0.79,Green Valley 2019 - Site 3776,0.51,15.24,172.9,180.2,134.9,134.9,11.55,0.08,179.5,5.11,7.66,117,1.199,9.64,-216.2,23.081,2.71,1.6
173.8,173,0.8,Green Valley 2019 - Site 3777,0.44,14.94,172.1,179.6,135.1,135.1,11.59,0.08,178.9,4.81,7.37,116,1.198,9.59,-212.9,22.99,2.71,1.6
173.81,173,0.81,Green Valley 2019 - Site 3778,0.38,14.71,169.8,178.2,133.6,133.6,11.51,0.08,177.5,4.05,6.6,115,1.195,9.49,-206.6,22.751,2.71,1.6
173.82,173,0.82,Green Valley 2019 - Site 3779,0.35,14.59,170.4,179.4,132.1,132.1,11.42,0.08,178.6,3.07,5.62,116,1.2,9.43,-202.9,22.589,2.7,1.6
173.83,173,0.83,Green Valley 2019 - Site 3780,0.21,14.03,171.8,181.6,130.5,130.5,11.32,0.08,180.7,2.33,4.89,117,1.206,9.36,-198.6,22.416,2.7,1.6
173.84,173,0.84,Green Valley 2019 - Site 3781,0.22,14.08,172,182.2,128.9,128.9,11.2,0.09,181.3,2.48,5.03,118,1.212,9.38,-199.9,22.312,2.7,1.6
173.85,173,0.85,Green Valley 2019 - Site 3782,0.2,13.98,172.5,182.9,127.8,127.8,11.12,0.09,182,1.9,4.46,118,1.206,9.37,-199.2,22.268,2.7,1.6
173.86,173,0.86,Green Valley 2019 - Site 3783,0.22,14.08,172.3,182.5,127.5,127.5,11.07,0.09,181.6,2.4,4.96,118,1.199,9.41,-201.9,22.331,2.7,1.6
173.88,173,0.88,Green Valley 2019 - Site 3784,0.14,13.76,172.5,183.1,126.5,126.5,11.01,0.09,182.2,1.53,4.09,118,1.201,9.38,-200,22.218,2.7,1.6
173.89,173,0.89,Green Valley 2019 - Site 3785,0.21,14.02,172.4,182.6,126.4,126.4,10.98,0.09,181.7,1.94,4.49,118,1.204,9.44,-203.3,22.317,2.7,1.6
173.9,173,0.9,Green Valley 2019 - Site 3786,0.3,14.39,171.4,180.9,126.6,126.6,10.97,0.08,180.1,2.3,4.86,117,1.197,9.5,-207.4,22.467,2.7,1.6
173.91,173,0.91,Green Valley 2019 - Site 3787,0.36,14.64,170,179,126.9,126.9,10.97,0.08,178.2,5.27,7.83,116,1.211,9.55,-210.3,22.588,2.7,1.6
