facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22880001,Green Valley Lake,2015-08-06T11:50:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.26,mg/l,True,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T11:50:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.09,mg/l,True,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T11:50:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,1.8,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T11:50:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.11,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T11:50:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.23,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,12,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,140,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,6.8,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,25,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.32,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-06T12:00:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.52,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,96,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,6.1,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,610,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,110,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.1,mg/l,False,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.05,mg/l,False,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,5.9,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.06,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:40:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.69,mg/l,True,0.1,,,LAC10-115-01-1C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,18,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,120,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,6.3,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,38,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.22,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-12T11:50:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.42,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,38,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,150,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,5.8,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,190,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,56,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.1,mg/l,False,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.05,mg/l,False,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,2.6,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.13,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:25:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.5,mg/l,True,0.1,,,LAC10-115-01-1C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,38,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,110,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,5.7,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,56,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.14,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-08-24T11:35:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.54,mg/l,True,0.1,,,LAC10-115-01-1C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,9,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,5.4,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,12,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.19,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T11:00:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.4,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,16,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,5.4,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,85,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,18,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.1,mg/l,False,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.05,mg/l,False,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,1.2,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.17,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-10T10:40:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.4,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,14,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,150,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,5.5,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,75,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,21,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.1,mg/l,False,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.11,mg/l,True,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,1.1,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.18,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T12:45:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.42,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,13,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,120,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,5.5,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,27,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.19,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-16T13:00:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.41,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,11,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,5.3,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,NearBottom,20,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,NearBottom,0.19,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:25:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,NearBottom,0.26,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,12,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,5.2,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,47,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,19,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.22,mg/l,True,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.25,mg/l,True,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,1.5,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.2,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-09-21T12:15:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.31,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,Surface,6,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,Surface,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,Surface,5.2,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,Surface,21,ug/l,True,1,,,445,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,TSS,Total suspended solids,NonFilt,Surface,9,mg/l,True,1,,,I3765,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Total,Surface,0.4,mg/l,True,0.1,,,LAC10-107-04-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,NIT-AMM,Ammonia-nitrogen (AS N),Total,Surface,0.51,mg/l,True,0.05,,,LAC10-107-06-1J,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,Surface,1.4,mg/l,True,0.1,,,LAC10-107-06-2E,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,14265-44-2,Orthophosphate (AS P),Dissolved,Surface,0.15,mg/l,True,0.02,,,LAC10-115-01-1A,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:20:00-05:00,TMDLLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,Surface,0.23,mg/l,True,0.02,,,LAC10-115-01-1D,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:30:00-05:00,TMDLLAKE,TVSS,Volatile Suspended Solids,NonFilt,NearBottom,6,mg/l,True,1,,,160.4,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:30:00-05:00,TMDLLAKE,TDS,Total dissolved solids,Dissolved,NearBottom,130,mg/l,True,1,,,2540-C,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2015-10-08T11:30:00-05:00,TMDLLAKE,16887-00-6,Chloride,Total,NearBottom,5.2,mg/l,True,1,,,300.0,UHL001,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
